45.59456049412775, 13.720399612265734
45.59378608695468, 13.718966813729601
45.59443544370625, 13.7153598072817
45.5953964069177, 13.71055953622766
45.59500717759341, 13.706276319800741
45.593502132138454, 13.702530823184995
45.589501062373856, 13.700685200749358
45.585941455498606, 13.705509773260708
45.58290434380269, 13.711294102689733
45.58171738077958, 13.71656407989125
45.57817978487926, 13.724362848880373
45.5781152189739, 13.728455021577327
45.57317890399523, 13.73274276611758
45.5725556568201, 13.73932298670519
45.568104365323606, 13.73715704447461
45.56218941606962, 13.731849046316187
45.552213946498384, 13.724361660015912
45.54979887948131, 13.720293392051301
45.54663883629078, 13.721602775310624
45.54470845674611, 13.718903366027561
45.548610378593985, 13.71169968148101
45.54926510754064, 13.705625728794791
45.55016493096678, 13.691433448479613
45.54685530864749, 13.676612952407769
45.54201792238776, 13.670182143829122
45.541173786968784, 13.667549170960626
45.54255557244892, 13.667035445795026
45.54406871413953, 13.664311910678338
45.5436760949764, 13.655940535737427
45.54257493761754, 13.653442005408966
45.53926692665546, 13.652563818098846
45.53805524498458, 13.651645305966328
45.53772383997321, 13.648537659006598
45.5355161219962, 13.644758344735443
45.53528720200553, 13.638964802482903
45.534727483329775, 13.63600832136165
45.53501409697424, 13.632408939290304
45.536454677216135, 13.627691799439127
45.53774412277012, 13.623997419251527
45.5389428848862, 13.622039075037248
45.54028049225679, 13.620472665140644
45.54178338392567, 13.618348355653344
45.54215910056583, 13.613606210232204
45.541774570820266, 13.611260657190948
45.53929692728304, 13.601081092109363
45.53696113018085, 13.598593237944641
45.534158093136966, 13.598232175816207
45.53088938146124, 13.597427184885827
45.5282668245582, 13.60048679974983
45.52767396546437, 13.599781580290411
45.52808757345221, 13.598227861709304
45.52839353192512, 13.595803404874724
45.528363467327814, 13.593657637715838
45.52812002636289, 13.590805613161672
45.52796158873136, 13.589500852531145
45.5283692737089, 13.58621709603482
45.52775082721553, 13.582433383104705
45.527130002032315, 13.581031111039394
45.527909001144636, 13.580057828427966
45.529629657937384, 13.576925434250471
45.531042649995676, 13.573427820997662
45.531559330496734, 13.570628554504456
45.53241239161771, 13.566540308002825
45.53264393550337, 13.563513267689395
45.53160906747014, 13.560443574390117
45.52991237808576, 13.559866594735547
45.52825028542725, 13.561703252866197
45.52746757936101, 13.56372785107305
45.526054564772814, 13.563911208569838
45.524503183221285, 13.564126500833524
45.521810555812664, 13.56354098088366
45.519399455773495, 13.564651932732524
45.51597738746646, 13.566164197139306
45.51308658063477, 13.569935554983967
45.511871483021366, 13.572993451673877
45.51333629559612, 13.576169164652727
45.51384333722007, 13.577334932708256
45.51230294320353, 13.580328048301437
45.51145791265027, 13.582658320122961
45.51075450260084, 13.58743374609905
45.51059850639544, 13.589364532744607
45.51054638665781, 13.591050346682433
45.50867004395878, 13.59072805872373
45.50733224291301, 13.592042001939976
45.506463523908785, 13.592066793321415
45.505368918875014, 13.59179408812559
45.50510829549174, 13.591199094971065
45.50491717091044, 13.588372877487062
45.50338537851461, 13.585435268483357
45.50192030307834, 13.58420919883002
45.5004974529416, 13.583927805794827
45.49945009887218, 13.582394598039864
45.49786243689138, 13.581807955464518
45.49552591879638, 13.584108237567335
45.494239850450356, 13.585575989858562
45.492374999179646, 13.585606568031293
45.49062090592551, 13.587525109460035
45.488731730214205, 13.589453015932893
45.48664610686762, 13.58952738959165
45.48417189922891, 13.589853554633473
45.48239629794305, 13.588687786447716
45.48176214106439, 13.586959233620558
45.48019785691121, 13.584446802185738


